No.,Exchange,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue,Date
243,OTC,otc/PBCRF,PT Bank Central Asia Tbk,56247171233.0,0.447,0.0,6758706860.0,2025-10-07
244,OTC,otc/NBNKF,Nordea Bank Abp,55778627399.0,16.198,0.0,13711098063.0,2025-10-07
245,OTC,otc/NRDBY,Nordea Bank Abp,55778627399.0,16.24,-1.16,13711098063.0,2025-10-07
246,OTC,otc/VLKAF,Volkswagen AG,55012539469.0,108.7899,-0.71,380763358791.0,2025-10-07
247,OTC,otc/VWAGY,Volkswagen AG,54927731891.0,10.909,-0.92,380763358791.0,2025-10-07
248,OTC,otc/GPDNF,Danone S.A.,54696852111.0,84.57,-0.89,32126834998.0,2025-10-07
249,OTC,otc/MIELF,Mitsubishi Electric Corporation,54578225475.0,27.336,0.69,38454928213.0,2025-10-07
250,OTC,otc/ADYEY,Adyen N.V.,54424833021.0,17.15,-0.69,2574049325.0,2025-10-07
251,OTC,otc/ADYYF,Adyen N.V.,54424833021.0,1691.32,-2.29,2574049325.0,2025-10-07
252,OTC,otc/DANOY,Danone S.A.,54397434776.0,16.84,-0.85,32126834998.0,2025-10-07
253,OTC,otc/MIELY,Mitsubishi Electric Corporation,54193990192.0,52.983,-1.97,38454928213.0,2025-10-07
254,OTC,otc/MQBKY,Macquarie Group Limited,53936471805.0,147.73,-0.09,10798927275.0,2025-10-07
255,OTC,otc/CHBJF,China CITIC Bank Corporation Limited,53925077500.0,0.8407,-4.898,21523074345.0,2025-10-07
256,OTC,otc/CHCJY,China CITIC Bank Corporation Limited,53925077500.0,17.08,0.0,21523074345.0,2025-10-07
257,OTC,otc/MCQEF,Macquarie Group Limited,53740895136.0,148.4,-0.42,10798927275.0,2025-10-07
258,OTC,otc/SGAPY,Singapore Telecommunications Limited,53675312652.0,32.47,-0.52,11092865277.0,2025-10-07
259,OTC,otc/SNGNF,Singapore Telecommunications Limited,53675312652.0,3.25,0.0,11092865277.0,2025-10-07
260,OTC,otc/EIPAF,Eni S.p.A.,53661240308.0,18.78,9.06,102203170878.0,2025-10-07
261,OTC,otc/DGEAF,Diageo plc,53139276459.0,23.8,0.38,20245000000.0,2025-10-07
262,OTC,otc/ENGIY,Engie SA,52285700957.0,21.5025,-0.27,87320023491.0,2025-10-07
263,OTC,otc/ENGQF,Engie SA,52087833039.0,21.852,-0.65,87320023491.0,2025-10-07
264,OTC,otc/DHLGY,Deutsche Post AG,51627044410.0,44.9,-2.33,99262477983.0,2025-10-07
265,OTC,otc/WMMVY,"Wal-Mart de México, S.A.B. de C.V.",51602030734.0,29.79,0.2,52557729033.0,2025-10-07
266,OTC,otc/WMMVF,"Wal-Mart de México, S.A.B. de C.V.",51508362276.0,2.96,-0.5,52557729033.0,2025-10-07
267,OTC,otc/UMGNF,Universal Music Group N.V.,51398433366.0,27.6,-4.0,14314738697.0,2025-10-07
268,OTC,otc/UNVGY,Universal Music Group N.V.,51398433366.0,13.94,-3.73,14314738697.0,2025-10-07
269,OTC,otc/RBGLY,Reckitt Benckiser Group plc,51280250032.0,15.19,-0.52,19157418826.0,2025-10-07
270,OTC,otc/RBGPF,Reckitt Benckiser Group plc,51280250032.0,77.14,-1.38,19157418826.0,2025-10-07
271,OTC,otc/HOCPY,HOYA Corporation,51157555002.0,149.0,-1.86,6072340758.0,2025-10-07
272,OTC,otc/PPCCF,PICC Property and Casualty Company Limited,50933899513.0,2.36,0.0,74212429153.0,2025-10-07
273,OTC,otc/PPCCY,PICC Property and Casualty Company Limited,50933899513.0,59.19,1.39,74212429153.0,2025-10-07
274,OTC,otc/IFNNF,Infineon Technologies AG,50864540696.0,38.89,-3.26,17189665297.0,2025-10-07
275,OTC,otc/IFNNY,Infineon Technologies AG,50864540696.0,38.85,-2.66,17189665297.0,2025-10-07
276,OTC,otc/DPSTF,Deutsche Post AG,50827563532.0,45.026,-1.82,99262477983.0,2025-10-07
277,OTC,otc/HOCPF,HOYA Corporation,50797401526.0,136.46,0.0,6072340758.0,2025-10-07
278,OTC,otc/SCGLY,Société Générale Société anonyme,49872569681.0,12.4,-1.74,30405167353.0,2025-10-07
279,OTC,otc/BAIDF,"Baidu, Inc.",49815840539.0,17.785,-2.95,18544068789.0,2025-10-07
280,OTC,otc/BHKLY,BOC Hong Kong (Holdings) Limited,49644163523.0,94.12,1.59,8868464100.0,2025-10-07
281,OTC,otc/BNKHF,BOC Hong Kong (Holdings) Limited,49644163523.0,4.6,3.37,8868464100.0,2025-10-07
282,OTC,otc/JDCMF,"JD.com, Inc.",49474020000.0,16.222,-8.62,176598313733.0,2025-10-07
283,OTC,otc/ANCTF,Alimentation Couche-Tard Inc.,49417457877.0,52.23,-0.51,71926200000.0,2025-10-07
284,OTC,otc/ENAKF,E.ON SE,49305947461.0,20.08,2.14,98367586615.0,2025-10-07
285,OTC,otc/EONGY,E.ON SE,49305947461.0,18.84,-0.84,98367586615.0,2025-10-07
286,OTC,otc/DSKYF,"Daiichi Sankyo Company, Limited",49000350671.0,25.8375,1.72,13340251166.0,2025-10-07
287,OTC,otc/DSNKY,"Daiichi Sankyo Company, Limited",49000350671.0,26.46,1.15,13340251166.0,2025-10-07
288,OTC,otc/SCGLF,Société Générale Société anonyme,48776141314.0,68.77,0.0,30405167353.0,2025-10-07
289,OTC,otc/ARGNF,argenx SE,48721973736.0,833.5,0.0,3120821000.0,2025-10-07
290,OTC,otc/KSHTY,Kuaishou Technology,48707399835.0,2.45,10.36,18728747312.0,2025-10-07
291,OTC,otc/KUASF,Kuaishou Technology,48707399835.0,11.345,0.0,18728747312.0,2025-10-07
292,OTC,otc/DSDVF,DSV A/S,48399039925.0,203.0999,-0.93,30112280330.0,2025-10-07
293,OTC,otc/DSDVY,DSV A/S,48399039925.0,102.55,-0.96,30112280330.0,2025-10-07
294,OTC,otc/DBOEF,Deutsche Börse AG,48390847182.0,263.69,-1.03,8489489137.0,2025-10-07
295,OTC,otc/DBOEY,Deutsche Börse AG,48377819499.0,26.26,-0.38,8489489137.0,2025-10-07
296,OTC,otc/BSQKZ,"Block, Inc.",47599935148.0,77.685,0.0,23834615000.0,2025-10-07
297,OTC,otc/LZAGF,Lonza Group AG,47585722333.0,677.45,-3.7,8918871343.0,2025-10-07
298,OTC,otc/LZAGY,Lonza Group AG,47585722333.0,67.49,-3.83,8918871343.0,2025-10-07
299,OTC,otc/KBCSF,KBC Group NV,47161266833.0,116.45,-0.47,13282442749.0,2025-10-07
300,OTC,otc/TRPCF,Trip.com Group Limited,46811077800.0,78.151,8.212,7997152349.0,2025-10-07
301,OTC,otc/CMCLF,CMOC Group Limited,46589843778.0,2.14,-0.23,28613687834.0,2025-10-07
302,OTC,otc/CMCLY,CMOC Group Limited,46589843778.0,94.0,16.121,28613687834.0,2025-10-07
303,OTC,otc/PINXY,The People's Insurance Company (Group) of China Limited,46322934108.0,13.129,6.05,84931740132.0,2025-10-07
304,OTC,otc/LBLCF,Loblaw Companies Limited,46189983815.0,38.7701,0.21,45868938502.0,2025-10-07
305,OTC,otc/LOBLY,Loblaw Companies Limited,46189983815.0,9.59,0.0,45868938502.0,2025-10-07
306,OTC,otc/KBCSY,KBC Group NV,46187800475.0,57.85,-2.49,13282442749.0,2025-10-07
307,OTC,otc/WUXAY,"WuXi AppTec Co., Ltd.",46117742441.0,15.46,-1.15,5848659407.0,2025-10-07
308,OTC,otc/WUXIF,"WuXi AppTec Co., Ltd.",46117742441.0,15.0,-4.85,5848659407.0,2025-10-07
309,OTC,otc/DRPRF,Dr. Ing. h.c. F. Porsche AG,45906233219.0,50.692,2.47,45546682327.0,2025-10-07
310,OTC,otc/BASFY,BASF SE,45839821658.0,12.77,-0.55,76062243103.0,2025-10-07
311,OTC,otc/BFFAF,BASF SE,45839821658.0,51.105,0.61,76062243103.0,2025-10-07
312,OTC,otc/GMGSF,Goodman Group,45579148538.0,20.2,0.0,2235560219.0,2025-10-07
313,OTC,otc/UOVEF,United Overseas Bank Limited,45498366306.0,25.38,0.0,10457454746.0,2025-10-07
314,OTC,otc/UOVEY,United Overseas Bank Limited,45498366306.0,54.85,-0.22,10457454746.0,2025-10-07
315,OTC,otc/TKPHF,Takeda Pharmaceutical Company Limited,45391185354.0,29.0,0.0,31053301865.0,2025-10-07
316,OTC,otc/FJTSF,Fujitsu Limited,45381232322.0,27.83,8.92,24541081969.0,2025-10-07
317,OTC,otc/FJTSY,Fujitsu Limited,45061744641.0,25.39,-2.76,24541081969.0,2025-10-07
318,OTC,otc/DASTF,Dassault Systèmes SE,45007594532.0,33.78,-3.32,7413623018.0,2025-10-07
319,OTC,otc/DASTY,Dassault Systèmes SE,44599498383.0,33.86,-1.37,7413623018.0,2025-10-07
320,OTC,otc/SCBFF,Standard Chartered PLC,44409844626.0,19.45,-0.08,20120000000.0,2025-10-07
321,OTC,otc/SCBFY,Standard Chartered PLC,44409844626.0,38.8,-1.65,20120000000.0,2025-10-07
322,OTC,otc/PPRUF,Kering SA,44249292946.0,357.4,2.46,18512037581.0,2025-10-07
323,OTC,otc/PPRUY,Kering SA,44249292946.0,35.88,2.05,18512037581.0,2025-10-07
324,OTC,otc/HCMLF,Holcim AG,44023507372.0,81.925,-2.47,32978322107.0,2025-10-07
325,OTC,otc/MAHMF,Mahindra & Mahindra Limited,43948512118.0,40.5,1.048,19784955451.0,2025-10-07
326,OTC,otc/HCMLY,Holcim AG,43898738124.0,16.19,-0.67,32978322107.0,2025-10-07
327,OTC,otc/PMRTY,Pop Mart International Group Limited,43760210396.0,32.5,-1.52,3120717217.0,2025-10-07
328,OTC,otc/POPMF,Pop Mart International Group Limited,43760210396.0,31.1,0.323,3120717217.0,2025-10-07
329,OTC,otc/NECPY,NEC Corporation,43596125884.0,16.0,-8.204,23904136090.0,2025-10-07
330,OTC,otc/NIPNF,NEC Corporation,43596125884.0,34.565,8.8,23904136090.0,2025-10-07
331,OTC,otc/GALDY,Galderma Group AG,43505849302.0,36.92,3.39,4690000000.0,2025-10-07
332,OTC,otc/LGRDY,Legrand SA,43422101466.0,33.02,-1.93,10819612449.0,2025-10-07
333,OTC,otc/LGRVF,Legrand SA,43422101466.0,165.33,-2.36,10819612449.0,2025-10-07
334,OTC,otc/EXPGF,Experian plc,43362183171.0,47.1,-0.95,7523000000.0,2025-10-07
335,OTC,otc/EXPGY,Experian plc,43362183171.0,47.65,-0.08,7523000000.0,2025-10-07
336,OTC,otc/EQBBF,EQT AB (publ),42555620574.0,33.5,0.0,3163476219.0,2025-10-07
337,OTC,otc/NTIOF,National Bank of Canada,42508533324.0,108.38,0.35,8715632790.0,2025-10-07
338,OTC,otc/GDERF,Galderma Group AG,42438721768.0,167.0,0.0,4690000000.0,2025-10-07
339,OTC,otc/HEINY,Heineken N.V.,42340634294.0,38.12,-0.83,34265413976.0,2025-10-07
340,OTC,otc/HINKF,Heineken N.V.,42340634294.0,77.0,-0.43,34265413976.0,2025-10-07
341,OTC,otc/MARUY,Marubeni Corporation,42162208784.0,254.0,-2.33,54774011737.0,2025-10-07
342,OTC,otc/JPSTF,"JAPAN POST BANK Co., Ltd.",42160084954.0,12.0346,0.288,12091914595.0,2025-10-07
343,OTC,otc/MARUF,Marubeni Corporation,41865383299.0,26.0785,-1.59,54774011737.0,2025-10-07
344,OTC,otc/CRZBY,Commerzbank AG,41856926310.0,36.448,-1.94,13019377569.0,2025-10-07
345,OTC,otc/HNDAF,"Honda Motor Co., Ltd.",41423094982.0,10.75,-0.19,149880630655.0,2025-10-07
346,OTC,otc/CRZBF,Commerzbank AG,41246329812.0,38.11,0.0,13019377569.0,2025-10-07
347,OTC,otc/RSMDF,ResMed Inc.,41057462810.0,24.78,0.0,5146327000.0,2025-10-07
348,OTC,otc/FNCTF,Orange S.A.,41051221117.0,15.605,-3.37,47297709925.0,2025-10-07
349,OTC,otc/ORANY,Orange S.A.,41010150237.0,15.46,0.19,47297709925.0,2025-10-07
350,OTC,otc/CTPCF,CITIC Limited,41007634479.0,1.4,0.0,130920321609.0,2025-10-07
351,OTC,otc/CTPCY,CITIC Limited,41007634479.0,7.0564,0.0,130920321609.0,2025-10-07
352,OTC,otc/AAUKF,Anglo American plc,41002045191.0,37.77,1.5,26660000000.0,2025-10-07
353,OTC,otc/NGLOY,Anglo American plc,41002045191.0,18.85,-0.89,26660000000.0,2025-10-07
354,OTC,otc/DNZOF,DENSO Corporation,40937905407.0,15.19,-1.17,49641473895.0,2025-10-07
355,OTC,otc/DNZOY,DENSO Corporation,40649699120.0,14.99,-0.53,49641473895.0,2025-10-07
356,OTC,otc/PTCAY,PT Chandra Asri Pacific Tbk,40221911524.0,56.0,0.0,3845056000.0,2025-10-07
357,OTC,otc/PTPIF,PT Chandra Asri Pacific Tbk,40221911524.0,0.5267,0.0,3845056000.0,2025-10-07
358,OTC,otc/ANYYY,"Aena S.M.E., S.A.",39858297218.0,13.27,0.23,7094150323.0,2025-10-07
359,OTC,otc/ANNSF,"Aena S.M.E., S.A.",39833080424.0,26.514,-1.793,7094150323.0,2025-10-07
360,OTC,otc/DNBBY,DNB Bank ASA,39794116424.0,26.44,-2.45,8657134869.0,2025-10-07
361,OTC,otc/TSCDF,Tesco PLC,39268933448.0,6.0,-1.48,96364940988.0,2025-10-07
362,OTC,otc/HLNCF,Haleon plc,39259031917.0,4.435,1.26,15096588575.0,2025-10-07
363,OTC,otc/EBKOF,Erste Group Bank AG,39203521273.0,100.79,-1.85,12776277158.0,2025-10-07
364,OTC,otc/SVKEF,Skandinaviska Enskilda Banken AB (publ),39180951943.0,19.7,6.6,8259853139.0,2025-10-07
365,OTC,otc/FSUGY,Fortescue Ltd,39161972634.0,25.4,-1.82,15541000000.0,2025-10-07
366,OTC,otc/FSUMF,Fortescue Ltd,39161972634.0,12.75,-1.28,15541000000.0,2025-10-07
367,OTC,otc/ASAZF,ASSA ABLOY AB (publ),39142048969.0,33.688,0.0,16084030730.0,2025-10-07
368,OTC,otc/ASAZY,ASSA ABLOY AB (publ),39142048969.0,17.55,-0.57,16084030730.0,2025-10-07
369,OTC,otc/DNBBF,DNB Bank ASA,39103588336.0,27.968,0.15,8657134869.0,2025-10-07
370,OTC,otc/TSCDY,Tesco PLC,39088570630.0,18.345,-0.35,96364940988.0,2025-10-07
371,OTC,otc/SHLAF,Schindler Holding AG,39021043204.0,365.99,0.0,13995070921.0,2025-10-07
372,OTC,otc/SHLRF,Schindler Holding AG,39021043204.0,346.35,0.0,13995070921.0,2025-10-07
373,OTC,otc/ADDDF,adidas AG,38973594849.0,219.0,0.92,28782149149.0,2025-10-07
374,OTC,otc/ADDYY,adidas AG,38973594849.0,108.905,-1.22,28782149149.0,2025-10-07
375,OTC,otc/OLCLF,"Oriental Land Co., Ltd.",38797837455.0,25.25,0.0,4815097645.0,2025-10-07
376,OTC,otc/OLCLY,"Oriental Land Co., Ltd.",38797837455.0,23.65,-1.83,4815097645.0,2025-10-07
377,OTC,otc/HDLMY,Heidelberg Materials AG,38487262609.0,43.27,-1.79,25429947153.0,2025-10-07
378,OTC,otc/HLBZF,Heidelberg Materials AG,38487262609.0,215.16,-4.5,25429947153.0,2025-10-07
379,OTC,otc/EBKDY,Erste Group Bank AG,38395818236.0,49.31,-3.09,12776277158.0,2025-10-07
380,OTC,otc/SCMWY,Swisscom AG,38290770965.0,74.7025,1.09,16391711099.0,2025-10-07
381,OTC,otc/SWZCF,Swisscom AG,38290770965.0,712.4,0.0,16391711099.0,2025-10-07
382,OTC,otc/FMCC,Federal Home Loan Mortgage Corporation,38237319510.0,11.84,-1.66,22971000000.0,2025-10-07
383,OTC,otc/GVDBF,Givaudan SA,38201756148.0,4117.27,0.0,9479680115.0,2025-10-07
384,OTC,otc/DISPF,Disco Corporation,38164426564.0,367.52,-3.056,2775430536.0,2025-10-07
385,OTC,otc/DSCSY,Disco Corporation,38164426564.0,34.95,-5.54,2775430536.0,2025-10-07
386,OTC,otc/GWLIF,Great-West Lifeco Inc.,38049714740.0,41.255,0.18,25722581483.0,2025-10-07
387,OTC,otc/BEIGF,BeOne Medicines AG,37929877208.0,22.51,41.129,4562002000.0,2025-10-07
388,OTC,otc/GVDNY,Givaudan SA,37474614463.0,82.522,1.88,9479680115.0,2025-10-07
389,OTC,otc/HVRRY,Hannover Rück SE,37467926546.0,51.8,-0.33,34570287729.0,2025-10-07
390,OTC,otc/HVRRF,Hannover Rück SE,37449574017.0,304.53,0.0,34570287729.0,2025-10-07
391,OTC,otc/GFIOF,Gold Fields Limited,37410983917.0,41.4593,-2.837,6555200000.0,2025-10-07
392,OTC,otc/FINMY,Leonardo S.p.a.,37371562185.0,31.94,-1.57,21957721668.0,2025-10-07
393,OTC,otc/CUKPF,Carnival Corporation & plc,37302219375.0,26.165,0.0,26230000000.0,2025-10-07
394,OTC,otc/FINMF,Leonardo S.p.a.,36926446809.0,65.515,-1.3,21957721668.0,2025-10-07
395,OTC,otc/ADRNY,Koninklijke Ahold Delhaize N.V.,36417550798.0,40.33,-0.79,107377855900.0,2025-10-07
396,OTC,otc/AHODF,Koninklijke Ahold Delhaize N.V.,36417550798.0,40.655,1.56,107377855900.0,2025-10-07
397,OTC,otc/SXYAY,Sika AG,36224461831.0,22.53,-0.31,14591967612.0,2025-10-07
398,OTC,otc/SKFOF,Sika AG,36123913995.0,224.4663,-0.23,14591967612.0,2025-10-07
399,OTC,otc/TLGPY,Telstra Group Limited,36097344627.0,16.11,-1.1,15160951951.0,2025-10-07
400,OTC,otc/TTRAF,Telstra Group Limited,36097344627.0,2.88,0.0,15160951951.0,2025-10-07
401,OTC,otc/SDVKY,Sandvik AB (publ),36051680136.0,28.34,-1.43,12772454899.0,2025-10-07
402,OTC,otc/ANFGF,Antofagasta plc,35837259004.0,36.528,-1.21,7457600000.0,2025-10-07
403,OTC,otc/PUKPF,Prudential plc,35687383717.0,13.0,0.0,13342000000.0,2025-10-07
404,OTC,otc/SDVKF,Sandvik AB (publ),35677455232.0,29.0,0.0,12772454899.0,2025-10-07
405,OTC,otc/AMADY,"Amadeus IT Group, S.A.",35380236673.0,79.13,-1.04,7456371110.0,2025-10-07
406,OTC,otc/CHLSY,Chocoladefabriken Lindt & Sprüngli AG,35239813697.0,14.76,-2.57,7168041446.0,2025-10-07
407,OTC,otc/LDSVF,Chocoladefabriken Lindt & Sprüngli AG,35239813697.0,15100.0,-0.86,7168041446.0,2025-10-07
408,OTC,otc/DLMAF,Dollarama Inc.,35176107024.0,127.6425,-1.24,4847374142.0,2025-10-07
409,OTC,otc/DLMAY,Dollarama Inc.,35176107024.0,10.0,-21.57,4847374142.0,2025-10-07
410,OTC,otc/SSUMF,Sumitomo Corporation,35163459906.0,29.325,-1.92,50654830280.0,2025-10-07
411,OTC,otc/SSUMY,Sumitomo Corporation,35163459906.0,29.22,-1.85,50654830280.0,2025-10-07
412,OTC,otc/AMADF,"Amadeus IT Group, S.A.",35140503188.0,80.742,-0.54,7456371110.0,2025-10-07
413,OTC,otc/NTDTY,NTT DATA Group Corporation,35062216400.0,24.0,-4.0,32098146511.0,2025-10-07
414,OTC,otc/DNKEY,Danske Bank A/S,35047805336.0,20.93,-1.74,8893003112.0,2025-10-07
415,OTC,otc/DKILF,"Daikin Industries,Ltd.",34866998964.0,112.48,-7.48,32681299657.0,2025-10-07
416,OTC,otc/SUHJF,Sun Hung Kai Properties Limited,34704981096.0,11.5,0.0,10155606052.0,2025-10-07
417,OTC,otc/SUHJY,Sun Hung Kai Properties Limited,34704981096.0,12.0999,0.5,10155606052.0,2025-10-07
418,OTC,otc/MRAAF,"Murata Manufacturing Co., Ltd.",34686709111.0,19.36,-1.64,12044962917.0,2025-10-07
419,OTC,otc/MRAAY,"Murata Manufacturing Co., Ltd.",34686709111.0,9.44,-3.58,12044962917.0,2025-10-07
420,OTC,otc/DKILY,"Daikin Industries,Ltd.",34621532367.0,11.75,-2.49,32681299657.0,2025-10-07
421,OTC,otc/KNYJY,KONE Oyj,34576296460.0,33.27,1.31,13213740458.0,2025-10-07
422,OTC,otc/DNSKF,Danske Bank A/S,34574925959.0,45.41,0.0,8893003112.0,2025-10-07
423,OTC,otc/SWDBY,Swedbank AB (publ),34347451565.0,30.35,-0.93,7591039119.0,2025-10-07
424,OTC,otc/TLLXY,Talanx AG,34290924248.0,64.065,0.0,53165002938.0,2025-10-07
425,OTC,otc/TNXXF,Talanx AG,34290924248.0,132.63,0.76,53165002938.0,2025-10-07
426,OTC,otc/SWDBF,Swedbank AB (publ),34190935615.0,31.07,1.56,7591039119.0,2025-10-07
427,OTC,otc/ELEZF,"Endesa, S.A.",34114819408.0,30.95,2.722,25135642984.0,2025-10-07
428,OTC,otc/KNYJF,KONE Oyj,34046824024.0,67.25,0.0,13213740458.0,2025-10-07
429,OTC,otc/IFCZF,Intact Financial Corporation,33925113269.0,190.086,-0.76,21620254267.0,2025-10-07
430,OTC,otc/PGPHF,Partners Group Holding AG,33852324570.0,1291.25,-0.97,2908912585.0,2025-10-07
431,OTC,otc/ELEZY,"Endesa, S.A.",33745812046.0,16.005,-1.57,25135642984.0,2025-10-07
432,OTC,otc/BKRKF,PT Bank Rakyat Indonesia (Persero) Tbk,33736684779.0,0.21,0.0,8249617245.0,2025-10-07
433,OTC,otc/RWEOY,RWE Aktiengesellschaft,33678263977.0,46.43,-0.51,27093364651.0,2025-10-07
434,OTC,otc/RWNFF,RWE Aktiengesellschaft,33678263977.0,46.83,-0.374,27093364651.0,2025-10-07
435,OTC,otc/TYIDY,Toyota Industries Corporation,33577418399.0,111.131,-1.65,28069569177.0,2025-10-07
436,OTC,otc/TYIDF,Toyota Industries Corporation,33341030558.0,113.45,0.0,28069569177.0,2025-10-07
437,OTC,otc/IMBBF,Imperial Brands PLC,33328572396.0,42.0,2.16,23940877795.0,2025-10-07
438,OTC,otc/IMBBY,Imperial Brands PLC,33328572396.0,41.73,3.29,23940877795.0,2025-10-07
439,OTC,otc/MSADF,"MS&AD Insurance Group Holdings, Inc.",33316997633.0,22.23,0.0,44911664173.0,2025-10-07
440,OTC,otc/MSADY,"MS&AD Insurance Group Holdings, Inc.",33316997633.0,21.87,-2.06,44911664173.0,2025-10-07
441,OTC,otc/BKRKY,PT Bank Rakyat Indonesia (Persero) Tbk,33205953163.0,11.02,0.09,8249617245.0,2025-10-07
442,OTC,otc/HXGBF,Hexagon AB (publ),32898925408.0,12.615,0.92,6389312977.0,2025-10-07
443,OTC,otc/HXGBY,Hexagon AB (publ),32898925408.0,12.16,-1.38,6389312977.0,2025-10-07
444,OTC,otc/ANPDF,ANTA Sports Products Limited,32864935804.0,11.1557,0.0,10557944107.0,2025-10-07
445,OTC,otc/ANPDY,ANTA Sports Products Limited,32864935804.0,295.19,-1.74,10557944107.0,2025-10-07
446,OTC,otc/BAYZF,Bayer Aktiengesellschaft,32617077785.0,32.95,-3.32,54226658839.0,2025-10-07
447,OTC,otc/CHHQF,China Hongqiao Group Limited,32460243081.0,2.97,16.016,22839214242.0,2025-10-07
448,OTC,otc/CHHQY,China Hongqiao Group Limited,32460243081.0,32.66,0.0,22839214242.0,2025-10-07
449,OTC,otc/KMTUF,Komatsu Ltd.,32258734043.0,35.7,0.28,28099490995.0,2025-10-07
450,OTC,otc/KMTUY,Komatsu Ltd.,32258734043.0,35.55,-0.84,28099490995.0,2025-10-07
451,OTC,otc/ASMXF,ASM International NV,32105265905.0,664.62,3.85,3831384616.0,2025-10-07
452,OTC,otc/HRSHF,"Haier Smart Home Co., Ltd.",31938967476.0,3.2,0.6,41946003103.0,2025-10-07
453,OTC,otc/HSHCY,"Haier Smart Home Co., Ltd.",31938967476.0,12.77,-1.31,41946003103.0,2025-10-07
454,OTC,otc/BAYRY,Bayer Aktiengesellschaft,31856823856.0,8.073,-2.15,54226658839.0,2025-10-07
455,OTC,otc/DTGHF,Daimler Truck Holding AG,31855947258.0,41.25,-0.6,61619495011.0,2025-10-07
456,OTC,otc/HELKF,Henkel AG & Co. KGaA,31761791180.0,76.43,0.0,24867880212.0,2025-10-07
457,OTC,otc/HENKY,Henkel AG & Co. KGaA,31761791180.0,18.53,-0.32,24867880212.0,2025-10-07
458,OTC,otc/HENOY,Henkel AG & Co. KGaA,31761791180.0,20.39,-0.44,24867880212.0,2025-10-07
459,OTC,otc/HENOF,Henkel AG & Co. KGaA,31725796472.0,81.95,1.63,24867880212.0,2025-10-07
460,OTC,otc/DIDIY,DiDi Global Inc.,31663261056.0,6.7,-1.47,30225387502.0,2025-10-07
461,OTC,otc/SVNDF,"Seven & i Holdings Co., Ltd.",31593200933.0,14.0,3.47,71893349626.0,2025-10-07
462,OTC,otc/SVNDY,"Seven & i Holdings Co., Ltd.",31593200933.0,13.06,-1.17,71893349626.0,2025-10-07
463,OTC,otc/DTRUY,Daimler Truck Holding AG,31546288319.0,20.52,-1.49,61619495011.0,2025-10-07
464,OTC,otc/ASMIY,ASM International NV,31509426757.0,630.0,-3.72,3831384616.0,2025-10-07
465,OTC,otc/AONNF,"Aeon Co., Ltd.",31334792163.0,12.01,0.0,71095126210.0,2025-10-07
466,OTC,otc/BRDCF,Bridgestone Corporation,31278198253.0,46.72,0.0,30287505722.0,2025-10-07
467,OTC,otc/BRDCY,Bridgestone Corporation,31278198253.0,23.68,-0.08,30287505722.0,2025-10-07
468,OTC,otc/SAABF,Saab AB (publ),31189545648.0,57.68,-2.19,7358426445.0,2025-10-07
469,OTC,otc/SAABY,Saab AB (publ),31189545648.0,28.86,-3.38,7358426445.0,2025-10-07
470,OTC,otc/TYHOF,Toyota Tsusho Corporation,31103987994.0,25.76,-3.194,71819966011.0,2025-10-07
471,OTC,otc/TYHOY,Toyota Tsusho Corporation,31103987994.0,14.85,2.7,71819966011.0,2025-10-07
472,OTC,otc/RYAOF,Ryanair Holdings plc,30929067510.0,28.9,0.0,17216676454.0,2025-10-07
473,OTC,otc/KGCRF,Kinross Gold Corporation,30883784738.0,1.22,1.67,6073800000.0,2025-10-07
474,OTC,otc/MTSFF,"Mitsui Fudosan Co., Ltd.",30863433696.0,10.735,0.0,19388554661.0,2025-10-07
475,OTC,otc/MTSFY,"Mitsui Fudosan Co., Ltd.",30863433696.0,33.32,-0.21,19388554661.0,2025-10-07
476,OTC,otc/AONNY,"Aeon Co., Ltd.",30840736361.0,12.0,-1.72,71095126210.0,2025-10-07
477,OTC,otc/SWSDF,Swiss Life Holding AG,30838856061.0,1041.95,0.0,14641384170.0,2025-10-07
478,OTC,otc/SZLMY,Swiss Life Holding AG,30685094120.0,54.1042,-1.2,14641384170.0,2025-10-07
479,OTC,otc/SAXPF,Sampo Oyj,30597014530.0,11.51,0.0,11449207282.0,2025-10-07
480,OTC,otc/SAXPY,Sampo Oyj,30597014530.0,22.78,0.85,11449207282.0,2025-10-07
481,OTC,otc/PITAF,Poste Italiane S.p.A.,30453339957.0,21.68,0.0,16147974164.0,2025-10-07
482,OTC,otc/FSNUF,Fresenius SE & Co. KGaA,30446502039.0,57.138,3.427,26159718145.0,2025-10-07
483,OTC,otc/FSNUY,Fresenius SE & Co. KGaA,30446502039.0,13.54,-1.02,26159718145.0,2025-10-07
484,OTC,otc/GASNF,"Naturgy Energy Group, S.A.",30310551008.0,30.714,1.989,23672342925.0,2025-10-07
485,OTC,otc/GASNY,"Naturgy Energy Group, S.A.",30310551008.0,5.99,-3.23,23672342925.0,2025-10-07
486,OTC,otc/WTKWY,Wolters Kluwer N.V.,30268384485.0,129.34,-2.42,7136817381.0,2025-10-07
487,OTC,otc/FUJIY,FUJIFILM Holdings Corporation,30268240696.0,12.44,0.16,22154032052.0,2025-10-07
488,OTC,otc/HNSPF,Hansoh Pharmaceutical Group Company Limited,30137642944.0,4.5,0.0,1841044138.0,2025-10-07
